Glioma,Meningioma,Metastatic,No Tumour,File Name,Total
1,1,1,0,volume_18_slice_79_jpg.rf.8fab5f73e7e36ac4db4b876412938047.txt,3
0,1,0,0,volume_155_slice_120_jpg.rf.ba0151dc3fe0331e5044925cba853cbb.txt,1
1,1,1,0,volume_6_slice_95_jpg.rf.dc0ed2bd45d8d00c19221c5de982b72e.txt,3
1,1,1,0,volume_354_slice_57_jpg.rf.87c113f3c9d20b0311d6a375885f6a82.txt,3
1,1,1,0,volume_124_slice_44_jpg.rf.0ab52a2b3d47c5152ade8a10c83cae75.txt,3
1,1,1,0,volume_86_slice_59_jpg.rf.5b4ab1758dcc3506f6f4fd78a7215efa.txt,3
1,1,1,0,volume_355_slice_129_jpg.rf.2814893bf4e6c7f8bd823fa7e3229e1e.txt,3
1,1,0,0,volume_289_slice_67_jpg.rf.977c443ddc1b7502225f709b155aca79.txt,2
0,1,0,0,volume_301_slice_67_jpg.rf.96a22f857c47a0ca7a928af69a23addf.txt,1
1,1,1,0,volume_362_slice_41_jpg.rf.92172ce0ea53cc99f8ec1fd93e33b4a9.txt,3
1,1,0,0,volume_292_slice_74_jpg.rf.e6bf2b8125de6059b4069df0c70f8bd3.txt,2
1,1,0,0,volume_335_slice_50_jpg.rf.0570c1185f79c1a707241bceec7741b2.txt,2
1,1,1,0,volume_347_slice_122_jpg.rf.13ba94a235f917d80079a7c3210b86dd.txt,3
1,1,1,0,volume_290_slice_98_jpg.rf.a3b5d68e03ed883b855e5a1893e96e6d.txt,3
1,1,1,0,volume_356_slice_56_jpg.rf.e50c142b3db8112faab22acd0b2767b5.txt,3
1,1,1,0,volume_130_slice_64_jpg.rf.7a8ed1f68b4640d6b0d57b7624e75646.txt,3
1,1,1,0,volume_116_slice_75_jpg.rf.08e12112934c32a2fcf4af5f7fd8a993.txt,3
1,1,0,0,volume_319_slice_80_jpg.rf.febd2bd93a9b60648ecd72216043bb68.txt,2
1,1,0,0,volume_85_slice_113_jpg.rf.4d340676cdbac1bb9383f98d177f93f8.txt,2
1,1,1,0,volume_117_slice_61_jpg.rf.915e3dc7f92bf173d0afe0ee21d1c304.txt,3
1,1,1,0,volume_68_slice_73_jpg.rf.243f0b04ac48fc055051dfde90ff6a9c.txt,3
0,1,0,0,volume_225_slice_66_jpg.rf.546e597c2f1dbdfbae251e99b43e7956.txt,1
1,1,1,0,volume_186_slice_66_jpg.rf.4f0eea1b91b8c7b0c88b32b39f8e9453.txt,3
1,1,1,0,volume_92_slice_79_jpg.rf.eb00e7290e4f7e21702f9d2d7d7e9219.txt,3
0,1,0,0,volume_250_slice_75_jpg.rf.afd3f41d307600a8a8963016d5b3b657.txt,1
0,1,0,0,volume_223_slice_126_jpg.rf.58a29acc9a48341affc5bd84e5144204.txt,1
1,1,0,0,volume_322_slice_63_jpg.rf.eee92f2e189560ba308cdd69bbc3921f.txt,2
1,1,1,0,volume_150_slice_40_jpg.rf.96d73ca24bd4f053cd2b3b28e8aa294b.txt,3
0,1,0,0,volume_336_slice_49_jpg.rf.95f7bd41f638353e4cc17100374f2c7e.txt,1
1,1,1,0,volume_369_slice_107_jpg.rf.b7154c84ceeb2aea5fd1b519175f1f0a.txt,3
0,1,1,0,volume_71_slice_89_jpg.rf.133f1fbc5f8d96d20273ffe6dc6534f9.txt,2
1,1,1,0,volume_259_slice_92_jpg.rf.ae94c85197823318708612afe48081a1.txt,3
1,1,1,0,volume_31_slice_65_jpg.rf.81c25e294e9d7e3dbf3cbbe3ccad38e8.txt,3
0,1,0,0,volume_290_slice_50_jpg.rf.b7e33d46e3345794b3e6f91fdf9341d8.txt,1
1,1,1,0,volume_26_slice_37_jpg.rf.4bf4c0a80500a515768496e4626e65c8.txt,3
1,1,1,0,volume_229_slice_122_jpg.rf.d7b055f944258042af58c38a0ee49ac4.txt,3
1,1,1,0,volume_35_slice_83_jpg.rf.e7a211302b39daddee9248b62ce06a3e.txt,3
0,0,1,0,volume_134_slice_60_jpg.rf.8755c20570d71116d04a1c5bf6e2255e.txt,1
1,1,1,0,volume_175_slice_53_jpg.rf.370b1856268d92fb389fc20b8b745d1d.txt,3
0,1,0,0,volume_51_slice_61_jpg.rf.53e08db2bd8286b548ebf1d6c69a3d6e.txt,1
1,1,1,0,volume_135_slice_103_jpg.rf.645ee44941022a9ab091d41aa0f512f1.txt,3
0,1,0,0,volume_173_slice_120_jpg.rf.fbc560f7ba3588229d13228d941f4e89.txt,1
0,1,1,0,volume_342_slice_59_jpg.rf.b81db21d85249fde82b3596592eea401.txt,2
1,1,1,0,volume_367_slice_64_jpg.rf.530d48c640af334786911daa3d2d17b5.txt,3
0,1,0,0,volume_193_slice_69_jpg.rf.2face73b8dd1152a450d41e8928dc6f1.txt,1
1,1,1,0,volume_300_slice_115_jpg.rf.5ab8d313a1de7c1b9436c1a0221cd058.txt,3
1,1,1,0,volume_175_slice_77_jpg.rf.238c3192b506e325fcc2550011eebe0c.txt,3
1,1,1,0,volume_261_slice_68_jpg.rf.a7ab85f31ced74444139009c007421fd.txt,3
1,1,1,0,volume_197_slice_108_jpg.rf.1c65ea319bef287bcffdc0897498d71a.txt,3
1,1,1,0,volume_119_slice_51_jpg.rf.4a9ee3564057d28612895565b5add814.txt,3
0,1,0,0,volume_310_slice_99_jpg.rf.44031ff2f089059f0eb7639ee7ec2e7b.txt,1
1,1,1,0,volume_81_slice_112_jpg.rf.987f8314e548bd98a2e982ec22d922a9.txt,3
1,1,1,0,volume_37_slice_71_jpg.rf.2275b81a423126e7337a20c18482c686.txt,3
0,1,0,0,volume_255_slice_31_jpg.rf.999b7db0bd0882673871ed70a20b3c38.txt,1
1,1,1,0,volume_270_slice_81_jpg.rf.01172bf1090fe0feb2bc9a415af4f32b.txt,3
0,1,1,0,volume_128_slice_94_jpg.rf.de8e2f1d3e5f476f7f1ff0d52afd6173.txt,2
0,1,0,0,volume_353_slice_68_jpg.rf.61ca5d5960660fa53b5222146cf0b67b.txt,1
1,1,1,0,volume_151_slice_87_jpg.rf.7cd8b4836430f194eed0bd4497183386.txt,3
0,1,0,0,volume_237_slice_92_jpg.rf.8523ec12a4db4b3b4d1a35816f653f70.txt,1
1,1,1,0,volume_290_slice_97_jpg.rf.8cf1671132f1caf3648641e9a1a91e84.txt,3
1,1,1,0,volume_82_slice_64_jpg.rf.e1995a80b402a622dac7c2aaab15caa2.txt,3
1,1,1,0,volume_91_slice_83_jpg.rf.19cf5623a74ece4a0d6d952880699cb0.txt,3
0,1,0,0,volume_44_slice_94_jpg.rf.3b5f0d4966a51b565b160074634c5952.txt,1
1,1,1,0,volume_96_slice_79_jpg.rf.b77c0a18c7f1f0356d23deece1a1ba26.txt,3
1,1,1,0,volume_180_slice_46_jpg.rf.7476cde926993302e9f5f13087d972f3.txt,3
1,1,1,0,volume_63_slice_75_jpg.rf.498919c53bfbe62ae1ad4ef9874378f7.txt,3
1,1,1,0,volume_181_slice_76_jpg.rf.7f6421da314f8e6aac2b7714bf684aff.txt,3
1,0,1,0,volume_326_slice_104_jpg.rf.8fae5e5fc81f9c6abb4c978f2cd09dbe.txt,2
1,1,1,0,volume_20_slice_38_jpg.rf.13430486adeea10e0292770a85ab0ed0.txt,3
1,1,1,0,volume_364_slice_62_jpg.rf.a483e5721018c09ed0a394f7fe2f8249.txt,3
1,1,0,0,volume_289_slice_74_jpg.rf.af78ecb9ce0fdb8563115cd2684d0ae8.txt,2
0,1,0,0,volume_29_slice_48_jpg.rf.b495a05c666ac8a17ee7110aef33e9a6.txt,1
1,1,1,0,volume_222_slice_122_jpg.rf.bea4f66ce36bc08ba8809204ee27db8a.txt,3
0,1,0,0,volume_83_slice_83_jpg.rf.ae7b683499f9bbdfa1e78bcdc54716ff.txt,1
0,1,0,0,volume_222_slice_84_jpg.rf.a3c2046bd449e079b480d7d060ce78f7.txt,1
1,1,1,0,volume_138_slice_83_jpg.rf.817b856753b5d9b9f7b610f49f131c73.txt,3
1,1,1,0,volume_45_slice_110_jpg.rf.bde4db69b79f7a7437c363f01b0fd5f4.txt,3
1,1,1,0,volume_24_slice_39_jpg.rf.fd1811e29c9532d9ddff3887d33205c4.txt,3
1,1,0,0,volume_284_slice_65_jpg.rf.a4afe0d0efe5d0ab1e512ac47ece68b7.txt,2
0,1,0,0,volume_294_slice_76_jpg.rf.3b101b30e02cd42b73ca7d91355424fa.txt,1
0,1,0,0,volume_170_slice_79_jpg.rf.bb2769bdf8d8b03676608ae169aae444.txt,1
1,1,1,0,volume_147_slice_99_jpg.rf.457b34ce90bcbdd90dbd66a975962f7c.txt,3
1,1,0,0,volume_86_slice_63_jpg.rf.0a42614508d2d6b8314ab21ecbfaa78a.txt,2
1,1,1,0,volume_252_slice_62_jpg.rf.1d2a793acbc114b5e57221d83f2dd943.txt,3
1,1,1,0,volume_256_slice_48_jpg.rf.30fb321395bc18fa6445a34ad7a4b51e.txt,3
1,1,1,0,volume_60_slice_46_jpg.rf.bc7c1481307c46a528a8e8844bdcc246.txt,3
0,1,0,0,volume_117_slice_43_jpg.rf.29c2f8f77f4938f8a024f372c04b8c64.txt,1
0,1,0,0,volume_329_slice_91_jpg.rf.04d9c1a00160b8dd956d6dd77a957bdb.txt,1
0,1,0,0,volume_155_slice_98_jpg.rf.ee1e6b89a7518a645e0caf124e7e181c.txt,1
0,1,1,0,volume_270_slice_105_jpg.rf.ccb2eb3024c987e744b15bdf18c7e3c9.txt,2
1,0,1,0,volume_64_slice_38_jpg.rf.ab1f48e8bb768dfe27d46f718675b4e2.txt,2
1,1,1,0,volume_135_slice_82_jpg.rf.94612cdad2a1696b77e4a5ba3b73dab2.txt,3
1,1,1,0,volume_258_slice_84_jpg.rf.62a083d9fd62b23867ccf254a2e90878.txt,3
1,1,1,0,volume_175_slice_63_jpg.rf.13b4f75fdadb90bc72de97e2887544d6.txt,3
1,1,0,0,volume_308_slice_118_jpg.rf.ea05a484fbda8316ea390dc190c336d5.txt,2
0,1,0,0,volume_361_slice_72_jpg.rf.4a80eeead6e24d730c56513b03f1a4a8.txt,1
1,1,0,0,volume_322_slice_56_jpg.rf.2947496f1e91299e0976b6cea4d70d42.txt,2
1,1,1,0,volume_26_slice_46_jpg.rf.5191e4171a9c3a4773d415d051c588d5.txt,3
1,1,1,0,volume_126_slice_80_jpg.rf.69ff8af6893dadecbadfac7e120ed87c.txt,3
0,1,0,0,volume_121_slice_54_jpg.rf.0aeff7147fa36697e1415e624732376f.txt,1
1,1,1,0,volume_162_slice_93_jpg.rf.9c04d33361d2816ee8e3f17347bf0848.txt,3
1,1,1,0,volume_109_slice_68_jpg.rf.157ccd6839799aaca9971fc70316c5d9.txt,3
0,1,0,0,volume_83_slice_47_jpg.rf.360498c96ccea1ff8385fc94aea07346.txt,1
1,1,1,0,volume_369_slice_131_jpg.rf.27c012cb78583f1abb57f8c4dc4de140.txt,3
0,1,0,0,volume_263_slice_126_jpg.rf.6f75dfa8cc3d05226cf020be0e74fe27.txt,1
1,1,0,0,volume_322_slice_74_jpg.rf.8eb3bbf1e671620d33302ecc93aace69.txt,2
1,1,0,0,volume_265_slice_99_jpg.rf.c50d4476833a42bd735ffb3af870307b.txt,2
1,1,1,0,volume_245_slice_33_jpg.rf.893e45b361fc4f0c9aa821b0ad478f67.txt,3
1,1,1,0,volume_104_slice_50_jpg.rf.f4e0f25ec0e5993a5347f19586d124c8.txt,3
0,0,0,1,volume_106_slice_41_jpg.rf.d65b3502090e53e8f961ce84960593f7.txt,0
0,1,0,0,volume_181_slice_121_jpg.rf.adf4beab7ceafe93317db27b321b346f.txt,1
1,1,1,0,volume_146_slice_58_jpg.rf.dc283484ac175be2a7ab2b8ec4c3bd66.txt,3
1,1,1,0,volume_342_slice_88_jpg.rf.cb521dda0d8170a5eceddfbd78d5eb6f.txt,3
0,1,0,0,volume_174_slice_126_jpg.rf.aa935e0254d5929f3127c704b616f400.txt,1
0,1,1,0,volume_243_slice_103_jpg.rf.bffba60d18c18af95d4ef9f6428408a6.txt,2
1,1,1,0,volume_256_slice_59_jpg.rf.b9bf98a89d45aa2a8bb6578a97074f5c.txt,3
0,1,0,0,volume_290_slice_117_jpg.rf.28bfa6a436416d49a00b84de922ee21e.txt,1
1,1,1,0,volume_157_slice_84_jpg.rf.56af5b4ca2a1f8e5b82ce0165e6b142e.txt,3
1,1,0,0,volume_305_slice_81_jpg.rf.519ac1c55631f05a65cf6d627665b4a1.txt,2
0,1,0,0,volume_40_slice_77_jpg.rf.c7a66a7b323ea5e991e4d28d8b2cdd59.txt,1
0,1,0,0,volume_151_slice_125_jpg.rf.8c90201fc10f1a2d64648a3c004320a7.txt,1
1,1,1,0,volume_348_slice_116_jpg.rf.f198c5c0b8226ec918bf2c9ad0b614a6.txt,3
1,1,1,0,volume_168_slice_96_jpg.rf.d11e1e7ddfd774a35e49c4e83f7f93eb.txt,3
1,1,1,0,volume_185_slice_82_jpg.rf.c1db2e38afbd9dcee9a2069ac7b908e0.txt,3
1,1,1,0,volume_98_slice_108_jpg.rf.102a5959128fd2687950d0dfda36e977.txt,3
0,1,0,0,volume_72_slice_113_jpg.rf.b48129669b691cbcb6b2060da15b18df.txt,1
1,1,1,0,volume_95_slice_96_jpg.rf.2707ac19084068ddea1468888bf96dbe.txt,3
1,1,1,0,volume_6_slice_94_jpg.rf.65ae035ca07242781bb1be7d2b5c6fd7.txt,3
0,1,0,0,volume_182_slice_64_jpg.rf.1e7e0186e6c5970954b5e0b69ccbf680.txt,1
0,1,1,0,volume_153_slice_79_jpg.rf.774a9c3b7850f23939a6f1680b043dc5.txt,2
0,1,1,0,volume_348_slice_70_jpg.rf.5414b04ebb71472e2a27d96ec545dc00.txt,2
0,1,0,0,volume_110_slice_90_jpg.rf.4c38f6c1e56e15f92068fef555770a98.txt,1
0,1,0,0,volume_15_slice_112_jpg.rf.c2acf75fa36f8fb25d90192e76147c6c.txt,1
1,1,1,0,volume_203_slice_64_jpg.rf.a06a58d5f653a9e834e990e6c3aa97b8.txt,3
0,1,0,0,volume_158_slice_69_jpg.rf.3943d686f416994a24a6ba34e9341d4c.txt,1
1,1,1,0,volume_225_slice_107_jpg.rf.063e68b147a31caf6b092eb481a2d58a.txt,3
1,1,1,0,volume_131_slice_80_jpg.rf.f94aac62a9584b6941b6f3d39b11f4c3.txt,3
1,1,1,0,volume_316_slice_84_jpg.rf.fa9c8358ccf90c32240888f534230164.txt,3
0,0,0,1,volume_206_slice_93_jpg.rf.bbc561fb56cac8b00169452f669c05a2.txt,0
1,1,1,0,volume_92_slice_88_jpg.rf.4cfb1b8006370c5feff121396246291a.txt,3
0,0,1,0,volume_146_slice_40_jpg.rf.4814bb22be69dc692a3fa7542fa6da5c.txt,1
0,1,0,0,volume_106_slice_63_jpg.rf.0ab64624bad27bdc077594685510067a.txt,1
1,1,1,0,volume_49_slice_77_jpg.rf.dc1f98954b21c0aaf3093b0d4eec0ab5.txt,3
0,1,0,0,volume_159_slice_67_jpg.rf.c6cd06b3ec3ebf1e749ee0551d352c91.txt,1
1,1,1,0,volume_182_slice_86_jpg.rf.fefe644c862414c86dd8d7343c1865fb.txt,3
1,1,1,0,volume_184_slice_45_jpg.rf.8943ed7cb534919a0156ff7d42007fc5.txt,3
1,1,0,0,volume_321_slice_134_jpg.rf.94d8696f7002690c5be7c7c6f472253f.txt,2
0,1,1,0,volume_152_slice_115_jpg.rf.a49b148b74682b6abe897261033fba29.txt,2
0,1,0,0,volume_72_slice_116_jpg.rf.5811b79b870e0179d32e305a69a63cd9.txt,1
0,1,0,0,volume_152_slice_61_jpg.rf.f6d5c4de5464c1fd8a904fba5418c8c3.txt,1
1,1,1,0,volume_231_slice_73_jpg.rf.2a5d1970ff970f5f63ca13d26b3862ab.txt,3
0,1,0,0,volume_146_slice_83_jpg.rf.2e0c5ef1a5ff6b07a32345964af963bf.txt,1
1,1,1,0,volume_333_slice_103_jpg.rf.cad232fd920583fe3864282c3bf34aa8.txt,3
1,1,1,0,volume_336_slice_110_jpg.rf.041328b9388280d3a4a581a8e122988f.txt,3
1,1,1,0,volume_183_slice_70_jpg.rf.a97fe1af93982fc55f2e6fd57f3253c0.txt,3
1,1,1,0,volume_241_slice_87_jpg.rf.eb0bce30dea7957dfc54d99196bc4d3f.txt,3
1,1,0,0,volume_330_slice_42_jpg.rf.46e4363f80fd7418bbeb9b381a7d9ba3.txt,2
1,1,1,0,volume_75_slice_74_jpg.rf.7425619be0e0846983db91d28bce8cdd.txt,3
1,1,1,0,volume_212_slice_81_jpg.rf.036c51976eb4b312ebc0cd545b98cdf5.txt,3
1,1,1,0,volume_176_slice_102_jpg.rf.cc9b3ad1b9b4b65fab75b116ae10be4e.txt,3
1,1,1,0,volume_165_slice_79_jpg.rf.d2742e5851ab0229b366a14dd88f9617.txt,3
1,1,1,0,volume_288_slice_34_jpg.rf.029e86e573f99039abe0544015ac974e.txt,3
1,1,1,0,volume_320_slice_86_jpg.rf.b7c19eca4c291564d1312798346e12a0.txt,3
0,1,0,0,volume_148_slice_41_jpg.rf.82db43f27fbead8a634eae6a8cfd22ca.txt,1
0,1,0,0,volume_250_slice_64_jpg.rf.bfb13566b7a081a11676e71ec5c4d2d5.txt,1
0,1,0,0,volume_257_slice_51_jpg.rf.885bc030f777307f9ff8f2fc093f4dbf.txt,1
1,1,1,0,volume_220_slice_82_jpg.rf.e35c6a0c1b46b179d3479e18d497a6f8.txt,3
1,1,1,0,volume_161_slice_83_jpg.rf.044e494eb791aa2987894741d07f1fac.txt,3
0,1,0,0,volume_222_slice_90_jpg.rf.64ddfe5e655ed86663455cc82419b622.txt,1
1,1,1,0,volume_251_slice_85_jpg.rf.e42b81aa3952e343fb7818d0abeb76b4.txt,3
1,1,1,0,volume_219_slice_80_jpg.rf.cada06e501ff7430018fbd0981a7ebfd.txt,3
0,1,0,0,volume_284_slice_58_jpg.rf.ca58f99d847f3fe0f9eca62d15465e67.txt,1
0,1,0,0,volume_362_slice_92_jpg.rf.b0f335dac5b1ef0fe44ad738b1ebf7f8.txt,1
1,1,1,0,volume_309_slice_51_jpg.rf.3b8e4769d9fb9dd14a2ff5189375a055.txt,3
1,1,1,0,volume_301_slice_128_jpg.rf.0f8072581de973e9f6c3f1602089a7b9.txt,3
1,1,0,0,volume_294_slice_26_jpg.rf.a0e1894144d26b5bd3302e85f09d3e39.txt,2
0,1,0,0,volume_201_slice_131_jpg.rf.1cf29d99c677fc650c45ce5e4bd1d6a4.txt,1
0,1,0,0,volume_163_slice_58_jpg.rf.098734ff21f92264dbcc4bd71172bdac.txt,1
0,1,1,0,volume_287_slice_115_jpg.rf.3a6a90e981d7a98b1131fad82b1ce7db.txt,2
0,1,1,0,volume_366_slice_104_jpg.rf.bf89fa6dce8d532acd900aecbad648ff.txt,2
0,0,0,1,volume_177_slice_71_jpg.rf.8f74933e8532fe8058cd6d92fcef9875.txt,0
1,1,1,0,volume_29_slice_80_jpg.rf.d0f153916fa815464ac9ed5aca28e782.txt,3
0,1,0,0,volume_37_slice_34_jpg.rf.d3de07f975950434c376763fc1fb1449.txt,1
0,1,0,0,volume_18_slice_55_jpg.rf.6f6fead765a1c2bbe65a8d17aaf8d5d4.txt,1
1,1,0,0,volume_133_slice_113_jpg.rf.155089945b2583b60f17b255bda1d05d.txt,2
1,1,1,0,volume_274_slice_95_jpg.rf.2785a900ef00436996f26bd26fcea0e4.txt,3
1,1,1,0,volume_197_slice_109_jpg.rf.2cbaacb9be8bd9987bd2a8bc46890d96.txt,3
0,1,0,0,volume_250_slice_30_jpg.rf.dbdbd53b5e058ebfec82461a45423f0d.txt,1
1,1,1,0,volume_284_slice_80_jpg.rf.1330d2dc60b0108178078898edb6f711.txt,3
0,0,0,1,volume_287_slice_39_jpg.rf.b2a22e4347115071f2ae32d37d824baa.txt,0
1,1,0,0,volume_319_slice_75_jpg.rf.eac34b8b03340f965130670066a71e87.txt,2
1,1,0,0,volume_328_slice_58_jpg.rf.3b8613b5e7bc41af346bb7c56d8993cd.txt,2
0,1,0,0,volume_13_slice_60_jpg.rf.df30531b3c53af22eb69844a4fa15032.txt,1
1,1,1,0,volume_134_slice_96_jpg.rf.8e276fde18fdf6cdef1f0fa729ca36b5.txt,3
0,1,0,0,volume_336_slice_55_jpg.rf.21c5ac1914f27abc9897770000c3d33b.txt,1
0,0,0,1,volume_229_slice_134_jpg.rf.25e5dbac4d24ce60f033ac4179388a71.txt,0
1,1,1,0,volume_239_slice_82_jpg.rf.3bf8dd6d211865ecb18898b5e7770d17.txt,3
1,1,0,0,volume_309_slice_28_jpg.rf.d6d63bb87d5924d378cbab0ac1d1e285.txt,2
1,1,1,0,volume_103_slice_69_jpg.rf.df661e6f7d71386d8d6cb8069a924fb2.txt,3
0,1,0,0,volume_173_slice_117_jpg.rf.07aefe44df833a472b3604cc119a4471.txt,1
0,1,0,0,volume_13_slice_55_jpg.rf.96396a2dc39a7675e53401b8dda6de6b.txt,1
1,1,1,0,volume_71_slice_98_jpg.rf.ad3ba48a30ac923a965ca8fd2f838843.txt,3
1,1,1,0,volume_72_slice_89_jpg.rf.2d0b13da92082e299b8fc8fe4b6ebbe6.txt,3
1,1,0,0,volume_269_slice_81_jpg.rf.eef98004083394ac813dea1546fc0635.txt,2
1,1,1,0,volume_92_slice_99_jpg.rf.8749d7f17ebe78d2b7f24652512557b0.txt,3
1,1,1,0,volume_196_slice_62_jpg.rf.3e0ae70b17f3f5dc303292fe1e0a3c30.txt,3
1,1,1,0,volume_148_slice_62_jpg.rf.cd3abb93f26abe72df00b9ea045eb335.txt,3
1,1,1,0,volume_261_slice_69_jpg.rf.5d48c3f1e959f60c70f5de8c265be251.txt,3
0,1,0,0,volume_145_slice_84_jpg.rf.0a8dd65f5f20778bfc7053ba0c1c4fc1.txt,1
1,1,0,0,volume_266_slice_88_jpg.rf.b536d1e660a3f088e81afa46d288bc5b.txt,2
1,1,1,0,volume_261_slice_81_jpg.rf.7031386823f37ecbdd3fc3cbcf95a39f.txt,3
1,1,1,0,volume_303_slice_115_jpg.rf.89c0cfb669a3d537c31f7f6f6b96e1ef.txt,3
1,1,1,0,volume_336_slice_88_jpg.rf.08c3b76ac9b714faa3f3a271ee1d0096.txt,3
1,1,1,0,volume_148_slice_96_jpg.rf.e19302ca3bf4f0d2aea90a4be4aae6b8.txt,3
0,1,0,0,volume_258_slice_108_jpg.rf.57ddd492ab8b53d3cf41c9865bae87d0.txt,1
1,1,0,0,volume_312_slice_59_jpg.rf.966681c7dfb071f4364009c52d80caa7.txt,2
0,1,0,0,volume_297_slice_68_jpg.rf.83dc9c10d060c2963a80c9d8fc45844a.txt,1
1,1,1,0,volume_217_slice_52_jpg.rf.b9264120753a111e7e7edb9214b7c218.txt,3
1,1,1,0,volume_157_slice_85_jpg.rf.c25ca7959bc3e3fda2791759e7d5a5f9.txt,3
1,1,0,0,volume_17_slice_49_jpg.rf.72ae2ab518c413b2e16e5ebac4c88460.txt,2
1,1,1,0,volume_168_slice_70_jpg.rf.18cf388646d987d2c818de26724cd9ca.txt,3
1,1,1,0,volume_356_slice_71_jpg.rf.1f7666a5311b0c8c249941515b42276a.txt,3
1,1,1,0,volume_301_slice_107_jpg.rf.08686da7f9cf29f92cf4e48a6ed3cf1d.txt,3
1,1,1,0,volume_53_slice_97_jpg.rf.37b68a3eab8b3396d0748bf15d2bfe02.txt,3
0,1,0,0,volume_128_slice_104_jpg.rf.db20facce2f9f22e5f97f3723b958c6c.txt,1
1,1,1,0,volume_369_slice_73_jpg.rf.e09b6e6580da954a7bc9e2e742c1b661.txt,3
1,1,0,0,volume_176_slice_134_jpg.rf.0c16bf2f53d4126ab72b6204433deb82.txt,2
0,1,0,0,volume_70_slice_74_jpg.rf.3504b89db26bc56771a0fbf1026f66c0.txt,1
1,1,1,0,volume_364_slice_30_jpg.rf.57d79548092623ba0af4e93860dfcaeb.txt,3
1,1,1,0,volume_337_slice_96_jpg.rf.098c45230b6326fd51a875d10978e8ca.txt,3
1,1,1,0,volume_288_slice_42_jpg.rf.61c4f37d8d81b66eb4fca4331702edb2.txt,3
0,1,0,0,volume_301_slice_72_jpg.rf.47266904f905da8a8d506770c6aa7d27.txt,1
0,1,0,0,volume_130_slice_91_jpg.rf.811b6d6b0a8dc630aed38d9d2c21056b.txt,1
0,1,0,0,volume_26_slice_97_jpg.rf.cfe11870f005df2f092cea9b7773f333.txt,1
1,1,0,0,volume_279_slice_112_jpg.rf.bc42d33b75a00a9da3a885036beba5a4.txt,2
1,1,1,0,volume_363_slice_60_jpg.rf.7b1a732129874ce5fe172366f72ad608.txt,3
0,1,0,0,volume_210_slice_119_jpg.rf.74b6ea86c0ede36acf6c3b6aebaf465f.txt,1
1,1,1,0,volume_360_slice_115_jpg.rf.3c3afef3636696896044cc032bbc3169.txt,3
0,1,0,0,volume_298_slice_97_jpg.rf.c1c1107873bf2bd432e59450c6de5515.txt,1
0,1,0,0,volume_101_slice_31_jpg.rf.f1c341f0ebce5efbc1042b38a8600a0f.txt,1
1,1,1,0,volume_167_slice_39_jpg.rf.9b00030d27435425b2bd9859026b2a70.txt,3
1,1,1,0,volume_346_slice_118_jpg.rf.f54354a7f79d6976a225bbfa4da66e71.txt,3
1,1,1,0,volume_189_slice_117_jpg.rf.392f13add0637c0d07643179a396e8b8.txt,3
0,1,1,0,volume_232_slice_41_jpg.rf.365371cb45c10b8eac3a163ad51872ff.txt,2
0,1,0,0,volume_245_slice_89_jpg.rf.c0b19955328588113d2cc1fed73485e2.txt,1
1,1,1,0,volume_108_slice_50_jpg.rf.5c091cf79743cc65ecf33166c9ed42ab.txt,3
1,1,0,0,volume_273_slice_83_jpg.rf.eb68214efa7a1faf0c5d2d7c15214dab.txt,2
1,1,0,0,volume_289_slice_47_jpg.rf.a999840ff75d0d64fe7b174cc3a4b7bb.txt,2
1,1,1,0,volume_179_slice_76_jpg.rf.d0beb5c42c24ebbbea3206f299d20887.txt,3
1,1,1,0,volume_199_slice_81_jpg.rf.11a489bc419c77fde5ae18611a1c8af9.txt,3
1,1,1,0,volume_56_slice_89_jpg.rf.2222ca65a1ea66ebcec477f6032d93e3.txt,3
1,1,1,0,volume_352_slice_118_jpg.rf.1e85425748ba18aa4cf46e04d9637afa.txt,3
1,1,1,0,volume_56_slice_99_jpg.rf.baf2c4b8c413c9955d17bca1b2cf45ea.txt,3
1,1,1,0,volume_20_slice_70_jpg.rf.c2037d14bef15adeffff62b5badf0a74.txt,3
1,1,1,0,volume_349_slice_77_jpg.rf.5cd81691a553190d804b366250432788.txt,3
1,1,1,0,volume_82_slice_76_jpg.rf.7e561aec2622d2221ad62f59152a133c.txt,3
1,1,0,0,volume_321_slice_124_jpg.rf.9a2d016ed1bae800cee771dcd581c613.txt,2
1,1,1,0,volume_225_slice_99_jpg.rf.519f24ec732a5b6ac67ceb9ca21eb461.txt,3
0,1,0,0,volume_35_slice_87_jpg.rf.c44373b70f3fe5bcda050dcddf92866e.txt,1
1,1,1,0,volume_118_slice_81_jpg.rf.dec0f6b14371607ebb26f2a5a9ca5cfe.txt,3
0,1,0,0,volume_229_slice_128_jpg.rf.d6c56501f8f0152f6f04b132febf5b35.txt,1
0,1,0,0,volume_16_slice_126_jpg.rf.7c0ab299aeb704595a90f843fd41b7cc.txt,1
0,1,0,0,volume_188_slice_46_jpg.rf.976b50d5d36cca65e139edcf17b272e7.txt,1
1,1,1,0,volume_152_slice_77_jpg.rf.f7da01cdf5ea300373c51427b37b6a58.txt,3
0,1,0,0,volume_298_slice_61_jpg.rf.31ffe5895174e45ca3f9d17765a79e94.txt,1
1,1,1,0,volume_23_slice_108_jpg.rf.5a62c0971607173f6fd333bc39ed707d.txt,3
1,1,0,0,volume_294_slice_64_jpg.rf.5ba58a4eea8cd489dff599b80c8ffb45.txt,2
